Date,Open,High,Low,Close,Volume
2024-09-14,52878.31,53612.8,52593.08,53131.09,6024826
2024-09-15,53131.09,54485.2,53095.79,54062.98,2733136
2024-09-16,54062.98,57122.31,53631.37,56439.3,3568964
2024-09-17,56439.3,57447.64,53304.69,53989.6,4179517
2024-09-18,53989.6,54758.75,51194.88,51732.15,6238277
2024-09-19,51732.15,54194.81,50333.65,52852.15,3873534
2024-09-20,52852.15,52891.76,51792.97,52260.98,1369308
2024-09-21,52260.98,52870.97,46407.32,46464.82,5207286
2024-09-22,46464.82,48999.6,45882.31,48844.34,3398679
2024-09-23,48844.34,52700.07,48415.27,52353.41,1968559
2024-09-24,52353.41,52610.92,51292.53,51436.58,858306
2024-09-25,51436.58,53831.99,51075.36,53736.61,2961409
2024-09-26,53736.61,55952.13,53390.19,54837.66,1904847
2024-09-27,54837.66,56865.56,54273.43,55872.02,2962927
2024-09-28,55872.02,56598.73,51773.72,52030.02,1995439
2024-09-29,52030.02,55527.4,51759.26,54497.61,3153897
2024-09-30,54497.61,55188.85,54225.55,54477.56,5429612
2024-10-01,54477.56,55009.97,53598.74,54391.73,5132245
2024-10-02,54391.73,54962.75,54005.86,54918.79,3136067
2024-10-03,54918.79,58862.32,53860.42,58717.63,10623147
2024-10-04,58717.63,59281.5,56387.46,56645.75,2011335
2024-10-05,56645.75,59414.76,56512.71,58402.84,6080507
2024-10-06,58402.84,61575.78,58054.19,60951.26,3206261
2024-10-07,60951.26,61285.07,58364.96,59473.13,5437690
2024-10-08,59473.13,61666.9,58961.21,61288.93,2610275
2024-10-09,61288.93,61896.52,60320.6,60468.16,5738225
2024-10-10,60468.16,60660.12,55619.8,56031.11,4793047
2024-10-11,56031.11,56311.39,54009.58,54284.98,1034069
2024-10-12,54284.98,55897.94,53901.07,55764.23,5037669
2024-10-13,55764.23,56751.91,55448.23,55779.27,1933010
2024-10-14,55779.27,58284.2,54848.44,57588.39,3795309
2024-10-15,57588.39,57915.03,53949.23,54534.43,2200883
2024-10-16,54534.43,55790.5,54329.24,55622.25,3626656
2024-10-17,55622.25,56324.19,55395.2,56109.67,4141589
2024-10-18,56109.67,58483.26,54885.98,57838.53,4226666
2024-10-19,57838.53,60668.91,57687.67,59736.7,4157285
2024-10-20,59736.7,61547.61,59532.46,60332.93,1895972
2024-10-21,60332.93,60348.38,58246.81,58285.76,3226145
2024-10-22,58285.76,65596.13,58007.85,65250.18,2558876
2024-10-23,65250.18,65975.44,65086.9,65097.4,3511848
2024-10-24,65097.4,65699.8,63275.66,63987.05,2016372
2024-10-25,63987.05,65903.58,63653.88,65785.75,1905459
2024-10-26,65785.75,68915.52,65732.71,68147.26,4875853
2024-10-27,68147.26,68955.37,67656.76,67825.9,1827535
2024-10-28,67825.9,67847.87,66454.17,66912.29,5581436
2024-10-29,66912.29,67073.55,60729.5,61663.69,1303867
2024-10-30,61663.69,61868.62,60424.08,61058.54,4261136
2024-10-31,61058.54,61657.97,57224.88,57476.57,3959490
2024-11-01,57476.57,57691.41,56170.48,57300.87,5042907
2024-11-02,57300.87,57799.75,55094.57,55354.79,3138598
2024-11-03,55354.79,57779.41,55341.51,57406.96,2159624
2024-11-04,57406.96,57767.96,54730.13,55434.22,2930392
2024-11-05,55434.22,55920.18,53773.93,54251.97,1799427
2024-11-06,54251.97,54788.0,51630.51,51880.12,2108760
2024-11-07,51880.12,52036.88,51187.17,51279.86,6643199
2024-11-08,51279.86,51505.21,49028.5,49860.01,5631199
2024-11-09,49860.01,50157.16,49590.17,49590.47,3103563
2024-11-10,49590.47,51133.79,48448.35,50855.32,2933604
2024-11-11,50855.32,51286.81,50112.26,50864.1,1871177
2024-11-12,50864.1,54942.69,50742.48,53958.2,3184420
2024-11-13,53958.2,55024.42,53831.82,54147.69,3334531
2024-11-14,54147.69,56448.12,53466.37,56205.48,2181555
2024-11-15,56205.48,57597.05,53910.58,53966.19,5271442
2024-11-16,53966.19,55274.64,53803.08,55230.54,4937620
2024-11-17,55230.54,56245.43,52783.3,52889.47,14517955
2024-11-18,52889.47,53904.64,51969.61,53792.46,1922803
2024-11-19,53792.46,53793.09,51452.24,51949.05,3187255
2024-11-20,51949.05,53014.14,51699.17,52950.01,1956185
2024-11-21,52950.01,53939.32,51580.69,53129.02,3255800
2024-11-22,53129.02,53699.73,52472.23,52607.45,5207643
2024-11-23,52607.45,53515.99,50784.17,51238.48,1475483
2024-11-24,51238.48,51249.8,49930.98,50497.14,1017631
2024-11-25,50497.14,53532.12,49855.18,52755.91,4777341
2024-11-26,52755.91,53104.57,49880.75,50808.0,3353630
2024-11-27,50808.0,52148.72,50583.53,51780.56,2861490
2024-11-28,51780.56,53303.61,51712.35,52802.79,3381172
2024-11-29,52802.79,54200.5,52470.92,53610.75,1845331
2024-11-30,53610.75,53743.78,51298.29,51519.16,3284092
2024-12-01,51519.16,52451.26,51182.23,51281.83,1985876
2024-12-02,51281.83,51537.81,49515.21,49900.62,2105188
2024-12-03,49900.62,50281.88,49519.41,50104.93,3213716
2024-12-04,50104.93,52368.43,49812.33,51928.18,4171575
2024-12-05,51928.18,52232.09,49515.6,49782.45,7129151
2024-12-06,49782.45,49945.56,48486.88,48899.99,2158222
2024-12-07,48899.99,48972.39,42113.09,42609.08,2733257
2024-12-08,42609.08,42988.54,41124.6,41369.73,3082896
2024-12-09,41369.73,42780.41,40927.57,42472.95,1718564
2024-12-10,42472.95,43560.47,40729.99,40897.44,3668630
2024-12-11,40897.44,42088.52,40720.62,41961.12,2283931
2024-12-12,41961.12,42515.66,38596.93,39018.29,3301172
2024-12-13,39018.29,41285.42,38921.73,41227.32,3253258
2024-12-14,41227.32,42741.29,41124.15,42536.85,2788752
2024-12-15,42536.85,44364.24,41983.88,44225.56,5283781
2024-12-16,44225.56,44704.59,41227.72,41492.57,2896530
2024-12-17,41492.57,43573.37,40884.71,43000.76,2340259
2024-12-18,43000.76,43755.12,41254.58,41541.6,3298521
2024-12-19,41541.6,41834.88,41077.71,41588.9,3671266
2024-12-20,41588.9,46883.37,41567.31,46723.51,1656699
2024-12-21,46723.51,47174.64,46666.16,46838.63,3245079
2024-12-22,46838.63,50587.38,46103.89,49906.48,2849266
2024-12-23,49906.48,51044.52,49517.02,50766.31,4249276
2024-12-24,50766.31,51475.84,49723.11,50418.99,5066883
2024-12-25,50418.99,50511.2,49414.27,49999.44,3619028
2024-12-26,49999.44,50982.29,48958.43,50765.92,4574861
2024-12-27,50765.92,51459.37,46826.39,47383.01,2706882
2024-12-28,47383.01,47764.02,46350.0,46658.83,3275888
2024-12-29,46658.83,47099.91,46448.14,46775.27,2026822
2024-12-30,46775.27,46824.2,46593.26,46773.31,4789680
