Date,Open,High,Low,Close,Volume,Name,Market_Cap
2024-07-12,0.04,0.04,0.04,0.04,1214068,SOL-USD,56898.21943017086
2024-07-13,0.04,0.04,0.04,0.04,1939844,SOL-USD,84723.0384887202
2024-07-14,0.04,0.04,0.04,0.04,3617327,SOL-USD,159732.35331160916
2024-07-15,0.04,0.04,0.04,0.04,3166374,SOL-USD,117554.95534737965
2024-07-16,0.04,0.04,0.04,0.04,5028957,SOL-USD,198505.82263235617
2024-07-17,0.04,0.04,0.04,0.04,3772871,SOL-USD,174168.41388562802
2024-07-18,0.04,0.04,0.04,0.04,2901889,SOL-USD,129351.54477991043
2024-07-19,0.04,0.04,0.04,0.04,1984380,SOL-USD,85225.81640282126
2024-07-20,0.04,0.04,0.04,0.04,3648017,SOL-USD,120544.88906425716
2024-07-21,0.04,0.04,0.03,0.03,2596209,SOL-USD,63539.843984536
2024-07-22,0.03,0.03,0.03,0.03,2300379,SOL-USD,58809.03113891554
2024-07-23,0.03,0.03,0.03,0.03,1644809,SOL-USD,50950.74374976587
2024-07-24,0.03,0.03,0.03,0.03,7146552,SOL-USD,217517.04595967507
2024-07-25,0.03,0.03,0.03,0.03,4339605,SOL-USD,153241.3898920527
2024-07-26,0.03,0.03,0.03,0.03,4263341,SOL-USD,137864.15110250705
2024-07-27,0.03,0.03,0.03,0.03,5385938,SOL-USD,148262.33148864226
2024-07-28,0.03,0.03,0.03,0.03,3296763,SOL-USD,85511.29207306463
2024-07-29,0.03,0.03,0.02,0.02,3089698,SOL-USD,70433.57720389139
2024-07-30,0.02,0.03,0.02,0.03,2456686,SOL-USD,72510.2892095445
2024-07-31,0.03,0.03,0.02,0.02,2325478,SOL-USD,49364.67951916267
2024-08-01,0.02,0.02,0.02,0.02,1965925,SOL-USD,40343.039558296194
2024-08-02,0.02,0.02,0.02,0.02,4489783,SOL-USD,75696.17340901104
2024-08-03,0.02,0.02,0.02,0.02,2234666,SOL-USD,36774.70744022987
2024-08-04,0.02,0.02,0.02,0.02,3107444,SOL-USD,59091.60729220106
2024-08-05,0.02,0.02,0.02,0.02,2154609,SOL-USD,40705.740200357446
2024-08-06,0.02,0.02,0.02,0.02,4107597,SOL-USD,87863.08085949393
2024-08-07,0.02,0.02,0.02,0.02,4665876,SOL-USD,98252.16572812235
2024-08-08,0.02,0.02,0.02,0.02,4844429,SOL-USD,115062.5882651032
2024-08-09,0.02,0.02,0.02,0.02,2234941,SOL-USD,51101.470086590394
2024-08-10,0.02,0.02,0.02,0.02,2016018,SOL-USD,40265.24248358755
2024-08-11,0.02,0.02,0.01,0.01,2039684,SOL-USD,20397.046844865956
2024-08-12,0.01,0.01,0.01,0.01,2182731,SOL-USD,23347.619065561525
2024-08-13,0.01,0.01,0.01,0.01,4870072,SOL-USD,41183.09341051125
2024-08-14,0.01,0.01,0.01,0.01,1951504,SOL-USD,23417.193745761684
2024-08-15,0.01,0.01,0.01,0.01,2441421,SOL-USD,24597.88397338524
2024-08-16,0.01,0.01,0.01,0.01,4356560,SOL-USD,50708.70070990745
2024-08-17,0.01,0.01,0.01,0.01,1155746,SOL-USD,13718.040857395805
2024-08-18,0.01,0.01,0.01,0.01,5738825,SOL-USD,59262.38358727848
2024-08-19,0.01,0.01,0.01,0.01,2964377,SOL-USD,24940.473414814205
2024-08-20,0.01,0.01,0.01,0.01,4397828,SOL-USD,45268.52899980794
2024-08-21,0.01,0.01,0.01,0.01,3578652,SOL-USD,37184.23321219574
2024-08-22,0.01,0.01,0.01,0.01,6545902,SOL-USD,73031.13972956328
2024-08-23,0.01,0.01,0.01,0.01,1674478,SOL-USD,13718.859386156386
2024-08-24,0.01,0.01,0.01,0.01,1512218,SOL-USD,14918.425967796122
2024-08-25,0.01,0.01,0.01,0.01,2684057,SOL-USD,31379.527885122927
2024-08-26,0.01,0.01,0.01,0.01,1855444,SOL-USD,22200.75171095934
2024-08-27,0.01,0.01,0.01,0.01,3223964,SOL-USD,28259.75546617339
2024-08-28,0.01,0.01,0.01,0.01,6753225,SOL-USD,77543.20353085223
2024-08-29,0.01,0.01,0.01,0.01,3050274,SOL-USD,26186.60914250941
2024-08-30,0.01,0.01,0.01,0.01,6996155,SOL-USD,79509.18690509746
2024-08-31,0.01,0.01,0.01,0.01,2672559,SOL-USD,24344.636344173006
2024-09-01,0.01,0.01,0.01,0.01,2709388,SOL-USD,32075.092721321416
2024-09-02,0.01,0.01,0.01,0.01,2702507,SOL-USD,29138.395351144914
2024-09-03,0.01,0.01,0.01,0.01,2603816,SOL-USD,24987.370278673112
2024-09-04,0.01,0.01,0.01,0.01,3392511,SOL-USD,30952.908449680333
2024-09-05,0.01,0.01,0.01,0.01,2508667,SOL-USD,22429.86648934694
2024-09-06,0.01,0.01,0.01,0.01,1788028,SOL-USD,19173.326971441653
2024-09-07,0.01,0.01,0.01,0.01,2920706,SOL-USD,33831.016623889256
2024-09-08,0.01,0.01,0.01,0.01,3699355,SOL-USD,40766.03340001068
2024-09-09,0.01,0.01,0.01,0.01,1257824,SOL-USD,14262.675326056476
2024-09-10,0.01,0.01,0.01,0.01,1568723,SOL-USD,17452.882752459816
2024-09-11,0.01,0.01,0.01,0.01,1780110,SOL-USD,21212.842210439157
2024-09-12,0.01,0.01,0.01,0.01,2909570,SOL-USD,32096.105923784282
2024-09-13,0.01,0.01,0.01,0.01,2840381,SOL-USD,25111.564358084463
2024-09-14,0.01,0.01,0.01,0.01,2096712,SOL-USD,23412.712006968002
2024-09-15,0.01,0.01,0.01,0.01,1599117,SOL-USD,14853.042361319727
2024-09-16,0.01,0.01,0.01,0.01,4037776,SOL-USD,48385.47514505354
2024-09-17,0.01,0.01,0.01,0.01,3655993,SOL-USD,34756.39384951118
2024-09-18,0.01,0.01,0.01,0.01,3334165,SOL-USD,30578.21077185752
2024-09-19,0.01,0.01,0.01,0.01,13564700,SOL-USD,121497.17231453094
2024-09-20,0.01,0.01,0.01,0.01,3032842,SOL-USD,32251.419577512042
2024-09-21,0.01,0.01,0.01,0.01,7063095,SOL-USD,59590.51569313811
2024-09-22,0.01,0.01,0.01,0.01,5178632,SOL-USD,61181.59886983433
2024-09-23,0.01,0.01,0.01,0.01,1824530,SOL-USD,16744.16924625905
2024-09-24,0.01,0.01,0.01,0.01,2429441,SOL-USD,22306.16142352767
2024-09-25,0.01,0.01,0.01,0.01,1866134,SOL-USD,15272.934029784788
2024-09-26,0.01,0.01,0.01,0.01,1566314,SOL-USD,14071.874729962517
2024-09-27,0.01,0.01,0.01,0.01,7526412,SOL-USD,72824.9410012556
2024-09-28,0.01,0.01,0.01,0.01,2615749,SOL-USD,24793.182182490465
2024-09-29,0.01,0.01,0.01,0.01,4817344,SOL-USD,43799.675521645
2024-09-30,0.01,0.01,0.01,0.01,2456756,SOL-USD,20054.43867229791
2024-10-01,0.01,0.01,0.01,0.01,8276087,SOL-USD,76159.2463941592
2024-10-02,0.01,0.01,0.01,0.01,1501548,SOL-USD,16687.189054748444
2024-10-03,0.01,0.01,0.01,0.01,1100510,SOL-USD,10735.661191623705
2024-10-04,0.01,0.01,0.01,0.01,4153485,SOL-USD,38058.80417848417
2024-10-05,0.01,0.01,0.01,0.01,3250333,SOL-USD,29965.367727046138
2024-10-06,0.01,0.01,0.01,0.01,2435836,SOL-USD,24888.76403430639
2024-10-07,0.01,0.01,0.01,0.01,11885027,SOL-USD,109451.24254732481
2024-10-08,0.01,0.01,0.01,0.01,11217934,SOL-USD,118048.44280654342
2024-10-09,0.01,0.01,0.01,0.01,4816316,SOL-USD,57592.63042290597
2024-10-10,0.01,0.01,0.01,0.01,5493528,SOL-USD,44853.03877599868
2024-10-11,0.01,0.01,0.01,0.01,3459338,SOL-USD,30009.573883922494
2024-10-12,0.01,0.01,0.01,0.01,1766845,SOL-USD,15400.581083424744
2024-10-13,0.01,0.01,0.01,0.01,7402917,SOL-USD,72461.83382725727
2024-10-14,0.01,0.01,0.01,0.01,2352543,SOL-USD,19210.101204440725
2024-10-15,0.01,0.01,0.01,0.01,2086986,SOL-USD,20682.211389786175
2024-10-16,0.01,0.01,0.01,0.01,9363975,SOL-USD,109705.51284604344
2024-10-17,0.01,0.01,0.01,0.01,6032063,SOL-USD,48535.52524612787
2024-10-18,0.01,0.01,0.01,0.01,1946258,SOL-USD,18411.124759080387
2024-10-19,0.01,0.01,0.01,0.01,2265313,SOL-USD,25017.154214328028
2024-10-20,0.01,0.01,0.01,0.01,1846329,SOL-USD,15911.62270522733
2024-10-21,0.01,0.01,0.01,0.01,2242505,SOL-USD,18635.745803843132
2024-10-22,0.01,0.01,0.01,0.01,6648977,SOL-USD,69967.94394541171
2024-10-23,0.01,0.01,0.01,0.01,2228733,SOL-USD,17918.575677514546
2024-10-24,0.01,0.01,0.01,0.01,5032235,SOL-USD,56396.67011052573
2024-10-25,0.01,0.01,0.01,0.01,4649182,SOL-USD,38436.69847411977
2024-10-26,0.01,0.01,0.01,0.01,3567765,SOL-USD,36025.21109744354
2024-10-27,0.01,0.01,0.01,0.01,2731396,SOL-USD,29937.495468820693
2024-10-28,0.01,0.02,0.01,0.02,1615825,SOL-USD,28981.579247130216
2024-10-29,0.02,0.02,0.01,0.02,3735008,SOL-USD,62853.914664821765
2024-10-30,0.02,0.02,0.02,0.02,2312131,SOL-USD,40242.59874033683
2024-10-31,0.02,0.02,0.02,0.02,2608213,SOL-USD,59564.98242565859
2024-11-01,0.02,0.02,0.02,0.02,2990771,SOL-USD,64738.953829155325
2024-11-02,0.02,0.02,0.02,0.02,3207310,SOL-USD,56399.854833824604
2024-11-03,0.02,0.02,0.02,0.02,1904849,SOL-USD,41390.39987435342
2024-11-04,0.02,0.02,0.02,0.02,3095573,SOL-USD,67077.80220005932
2024-11-05,0.02,0.02,0.02,0.02,9328243,SOL-USD,223708.0652986499
2024-11-06,0.02,0.02,0.02,0.02,3873197,SOL-USD,74103.74092521996
2024-11-07,0.02,0.02,0.02,0.02,2773060,SOL-USD,63555.28504374042
2024-11-08,0.02,0.02,0.02,0.02,5549585,SOL-USD,108613.93306747555
2024-11-09,0.02,0.02,0.02,0.02,2720893,SOL-USD,63075.964064942724
2024-11-10,0.02,0.02,0.02,0.02,5089491,SOL-USD,85161.4553260769
2024-11-11,0.02,0.02,0.02,0.02,3247046,SOL-USD,56506.72139518123
2024-11-12,0.02,0.02,0.02,0.02,6427752,SOL-USD,146550.39885688515
2024-11-13,0.02,0.02,0.02,0.02,1468278,SOL-USD,33116.13313021457
2024-11-14,0.02,0.02,0.02,0.02,3548730,SOL-USD,65450.89648141318
2024-11-15,0.02,0.02,0.02,0.02,1722810,SOL-USD,35790.320883707966
2024-11-16,0.02,0.02,0.02,0.02,1941562,SOL-USD,37009.27390275098
2024-11-17,0.02,0.02,0.02,0.02,2679764,SOL-USD,43097.40848991201
2024-11-18,0.02,0.02,0.02,0.02,2182505,SOL-USD,35375.8590940271
2024-11-19,0.02,0.02,0.02,0.02,1557865,SOL-USD,25602.03274248765
2024-11-20,0.02,0.02,0.02,0.02,977080,SOL-USD,20276.928164387493
2024-11-21,0.02,0.02,0.02,0.02,3758164,SOL-USD,68525.69298101412
2024-11-22,0.02,0.02,0.02,0.02,7800925,SOL-USD,133798.2390322567
2024-11-23,0.02,0.02,0.02,0.02,8558041,SOL-USD,201362.56489950587
2024-11-24,0.02,0.02,0.02,0.02,3732941,SOL-USD,63350.05941130257
2024-11-25,0.02,0.02,0.02,0.02,4585569,SOL-USD,98093.82132323767
2024-11-26,0.02,0.02,0.02,0.02,2251515,SOL-USD,52129.96051222367
2024-11-27,0.02,0.02,0.02,0.02,2147868,SOL-USD,37180.96399769692
2024-11-28,0.02,0.02,0.02,0.02,3839709,SOL-USD,68031.33994736591
2024-11-29,0.02,0.02,0.02,0.02,8540811,SOL-USD,175859.63951611522
2024-11-30,0.02,0.02,0.02,0.02,6688406,SOL-USD,134220.18595734454
2024-12-01,0.02,0.02,0.02,0.02,5597479,SOL-USD,112891.18419556101
2024-12-02,0.02,0.02,0.02,0.02,3313666,SOL-USD,67722.79952874036
2024-12-03,0.02,0.02,0.02,0.02,6888689,SOL-USD,162567.71014599016
2024-12-04,0.02,0.02,0.02,0.02,9047524,SOL-USD,148657.1918144719
2024-12-05,0.02,0.02,0.02,0.02,4775424,SOL-USD,105458.4969319243
2024-12-06,0.02,0.02,0.02,0.02,2352839,SOL-USD,42021.825427112286
2024-12-07,0.02,0.02,0.02,0.02,5951357,SOL-USD,113012.82574499278
2024-12-08,0.02,0.02,0.02,0.02,2660091,SOL-USD,44461.63610063408
2024-12-09,0.02,0.02,0.02,0.02,2732404,SOL-USD,53459.52293233776
2024-12-10,0.02,0.02,0.02,0.02,4001436,SOL-USD,89767.23094357402
2024-12-11,0.02,0.02,0.02,0.02,6183634,SOL-USD,103822.73691619113
2024-12-12,0.02,0.02,0.01,0.01,6885399,SOL-USD,62673.7549583298
2024-12-13,0.01,0.02,0.01,0.02,3025697,SOL-USD,57441.325542071594
2024-12-14,0.02,0.02,0.02,0.02,729589,SOL-USD,12279.85372545208
2024-12-15,0.02,0.02,0.02,0.02,4536846,SOL-USD,100257.64776061289
2024-12-16,0.02,0.02,0.02,0.02,6087529,SOL-USD,135724.96684589915
2024-12-17,0.02,0.02,0.02,0.02,3258275,SOL-USD,73921.0061911322
2024-12-18,0.02,0.02,0.02,0.02,1466025,SOL-USD,30304.45146920946
2024-12-19,0.02,0.02,0.01,0.01,6261301,SOL-USD,62794.30774501731
2024-12-20,0.01,0.01,0.01,0.01,3109804,SOL-USD,28144.378580545002
2024-12-21,0.01,0.01,0.01,0.01,2561583,SOL-USD,27205.630045304097
2024-12-22,0.01,0.01,0.01,0.01,4714029,SOL-USD,46094.97265488526
2024-12-23,0.01,0.01,0.01,0.01,4513675,SOL-USD,53636.47677880542
2024-12-24,0.01,0.01,0.01,0.01,3338825,SOL-USD,39640.927635942964
2024-12-25,0.01,0.02,0.01,0.02,5171247,SOL-USD,120188.2665783694
2024-12-26,0.02,0.02,0.02,0.02,2538794,SOL-USD,47934.24114444767
2024-12-27,0.02,0.02,0.01,0.01,2512421,SOL-USD,23797.3748970124
2024-12-28,0.01,0.01,0.01,0.01,3184212,SOL-USD,36334.064484103874
2024-12-29,0.01,0.02,0.01,0.01,3566482,SOL-USD,38933.642438508665
2024-12-30,0.01,0.02,0.01,0.01,3080157,SOL-USD,33319.42548684734
2021-01-01,0.18,0.19,0.18,0.19,3020042,ADA-USD,494948.85588714445
2021-01-02,0.19,0.2,0.19,0.2,3437616,ADA-USD,581036.9852826229
2021-01-03,0.2,0.23,0.2,0.23,5003029,ADA-USD,1238646.1993755111
2021-01-04,0.23,0.23,0.22,0.22,5218456,ADA-USD,1155877.3882088333
2021-01-05,0.22,0.22,0.21,0.21,1779781,ADA-USD,354593.39278174174
2021-01-06,0.21,0.23,0.21,0.23,2977433,ADA-USD,746436.7177196974
2021-01-07,0.23,0.25,0.23,0.24,1562599,ADA-USD,368374.8979634696
2021-01-08,0.24,0.25,0.24,0.24,2040888,ADA-USD,482979.56721428555
2021-01-09,0.24,0.29,0.24,0.28,4043333,ADA-USD,912835.0731338646
2021-01-10,0.28,0.28,0.26,0.26,4668745,ADA-USD,1124537.0797828343
2021-01-11,0.26,0.27,0.26,0.27,4501788,ADA-USD,974834.0133499464
2021-01-12,0.27,0.27,0.27,0.27,3950503,ADA-USD,1247472.0987795326
2021-01-13,0.27,0.27,0.25,0.25,4905774,ADA-USD,1125354.6749973511
2021-01-14,0.25,0.25,0.25,0.25,3959056,ADA-USD,863280.1148934604
2021-01-15,0.25,0.3,0.25,0.3,1742707,ADA-USD,437258.5627457072
2021-01-16,0.3,0.32,0.3,0.32,1856446,ADA-USD,486332.0596111896
2021-01-17,0.32,0.33,0.32,0.33,3537318,ADA-USD,1347552.6218910203
2021-01-18,0.33,0.34,0.32,0.33,5241299,ADA-USD,1500288.7944679344
2021-01-19,0.33,0.36,0.32,0.35,2837863,ADA-USD,1039928.879232369
2021-01-20,0.35,0.39,0.35,0.39,2923245,ADA-USD,1209024.9727175934
2021-01-21,0.39,0.4,0.37,0.37,5979822,ADA-USD,2051058.4833318673
2021-01-22,0.37,0.39,0.37,0.38,3133564,ADA-USD,1349480.043744524
2021-01-23,0.38,0.41,0.38,0.41,2687410,ADA-USD,975801.1571537037
2021-01-24,0.41,0.42,0.4,0.42,3188506,ADA-USD,1109615.8331513712
2021-01-25,0.42,0.42,0.4,0.41,3637032,ADA-USD,1233829.9308802437
2021-01-26,0.41,0.42,0.41,0.41,2512234,ADA-USD,947790.5202156821
2021-01-27,0.41,0.43,0.41,0.43,1672336,ADA-USD,708532.6349573466
2021-01-28,0.43,0.43,0.4,0.41,3488434,ADA-USD,1504267.0433898824
2021-01-29,0.41,0.43,0.41,0.42,6489148,ADA-USD,2974774.657083183
2021-01-30,0.42,0.42,0.41,0.41,8441554,ADA-USD,3016212.1180415684
2021-01-31,0.41,0.42,0.4,0.4,5443089,ADA-USD,2337413.1100289584
2021-02-01,0.4,0.42,0.4,0.41,2992187,ADA-USD,1071013.1472883497
2021-02-02,0.41,0.44,0.41,0.44,3044975,ADA-USD,1606242.505937151
2021-02-03,0.44,0.44,0.41,0.41,4577996,ADA-USD,2221642.677919952
2021-02-04,0.41,0.42,0.38,0.39,3921755,ADA-USD,1286239.8253989108
2021-02-05,0.39,0.39,0.37,0.38,2995907,ADA-USD,1209082.9162415385
2021-02-06,0.38,0.4,0.37,0.39,2008200,ADA-USD,909533.1296040332
2021-02-07,0.39,0.39,0.38,0.39,5123424,ADA-USD,1663010.040128834
2021-02-08,0.39,0.39,0.38,0.39,2906996,ADA-USD,963207.3025242392
2021-02-09,0.39,0.39,0.38,0.38,4002790,ADA-USD,1427969.8565572747
2021-02-10,0.38,0.39,0.37,0.39,2582419,ADA-USD,844279.6602658198
2021-02-11,0.39,0.39,0.36,0.37,2636737,ADA-USD,1126065.0441032662
2021-02-12,0.37,0.37,0.35,0.36,4287516,ADA-USD,1775368.0116642828
2021-02-13,0.36,0.36,0.32,0.32,3784332,ADA-USD,1428340.1938122723
2021-02-14,0.32,0.32,0.31,0.31,2141177,ADA-USD,585438.5128482737
2021-02-15,0.31,0.31,0.31,0.31,4329884,ADA-USD,1098160.5419549712
2021-02-16,0.31,0.31,0.3,0.3,3132191,ADA-USD,918845.0095609309
2021-02-17,0.3,0.3,0.29,0.3,2547054,ADA-USD,880430.9723507016
2021-02-18,0.3,0.33,0.3,0.33,4216884,ADA-USD,1468635.180236282
2021-02-19,0.33,0.33,0.31,0.32,5829407,ADA-USD,2237236.6006339355
2021-02-20,0.32,0.36,0.31,0.35,4428521,ADA-USD,1801505.2414431993
2021-02-21,0.35,0.36,0.35,0.36,2374349,ADA-USD,818096.342627224
2021-02-22,0.36,0.36,0.35,0.36,6232797,ADA-USD,1830527.3705987711
2021-02-23,0.36,0.36,0.35,0.35,606886,ADA-USD,170367.45489435855
2021-02-24,0.35,0.37,0.35,0.36,1517357,ADA-USD,577757.4781659384
2021-02-25,0.36,0.38,0.36,0.38,1320612,ADA-USD,585290.5124255014
2021-02-26,0.38,0.38,0.38,0.38,8832606,ADA-USD,3281516.1784642045
2021-02-27,0.38,0.39,0.38,0.38,2712204,ADA-USD,1184941.3020162513
2021-02-28,0.38,0.39,0.35,0.35,4911350,ADA-USD,1764862.7913179025
2021-03-01,0.35,0.37,0.35,0.37,2355370,ADA-USD,731358.6660489826
2021-03-02,0.37,0.37,0.36,0.36,3157243,ADA-USD,1272234.4705919393
2021-03-03,0.36,0.38,0.36,0.37,3136775,ADA-USD,1157168.5842293233
2021-03-04,0.37,0.43,0.37,0.43,1329068,ADA-USD,468872.58481431036
2021-03-05,0.43,0.44,0.42,0.44,5170346,ADA-USD,2561235.4767461363
2021-03-06,0.44,0.46,0.43,0.46,3091435,ADA-USD,1568620.0457380307
2021-03-07,0.46,0.46,0.45,0.45,1831354,ADA-USD,810029.3129822604
2021-03-08,0.45,0.5,0.45,0.49,1327827,ADA-USD,525573.831280179
2021-03-09,0.49,0.49,0.47,0.48,3695353,ADA-USD,1665169.856079498
2021-03-10,0.48,0.5,0.47,0.49,4233067,ADA-USD,2020232.7414996463
2021-03-11,0.49,0.5,0.46,0.47,7641020,ADA-USD,3110500.2905481555
2021-03-12,0.47,0.49,0.45,0.48,3208434,ADA-USD,1331159.1440362255
2021-03-13,0.48,0.48,0.47,0.47,6481223,ADA-USD,2640400.9436462247
2021-03-14,0.47,0.48,0.45,0.45,4798623,ADA-USD,2047591.026524973
2021-03-15,0.45,0.46,0.45,0.46,6336625,ADA-USD,3285084.4767525177
2021-03-16,0.46,0.48,0.45,0.47,1003947,ADA-USD,520806.746729864
2021-03-17,0.47,0.5,0.47,0.49,4218097,ADA-USD,1661856.071220964
2021-03-18,0.49,0.5,0.36,0.37,1142646,ADA-USD,339853.89401593554
2021-03-19,0.37,0.39,0.36,0.38,6068616,ADA-USD,1916528.755506288
2021-03-20,0.38,0.38,0.35,0.35,5536809,ADA-USD,1911978.9126001874
2021-03-21,0.35,0.36,0.35,0.35,5064149,ADA-USD,2048162.1909518007
2021-03-22,0.35,0.37,0.35,0.36,7124735,ADA-USD,2238912.526758623
2021-03-23,0.36,0.37,0.33,0.33,2895954,ADA-USD,946794.6681765768
2021-03-24,0.33,0.34,0.32,0.32,1339628,ADA-USD,349931.8351298176
2021-03-25,0.32,0.34,0.32,0.34,5409981,ADA-USD,1486470.168248297
2021-03-26,0.34,0.34,0.33,0.33,2022323,ADA-USD,535890.6481306892
2021-03-27,0.33,0.35,0.33,0.35,4102365,ADA-USD,1571760.9652352855
2021-03-28,0.35,0.39,0.34,0.39,2115694,ADA-USD,667959.8996544586
2021-03-29,0.39,0.39,0.39,0.39,1156395,ADA-USD,410190.9173077994
2021-03-30,0.39,0.4,0.38,0.38,14670162,ADA-USD,5898098.846806777
2021-03-31,0.38,0.38,0.36,0.36,5115561,ADA-USD,1929005.0499264104
2021-04-01,0.36,0.37,0.32,0.32,1530419,ADA-USD,402589.77141513606
2021-04-02,0.32,0.35,0.32,0.35,1824957,ADA-USD,576564.7681303164
2021-04-03,0.35,0.36,0.35,0.36,3230403,ADA-USD,1227754.7014040572
2021-04-04,0.36,0.36,0.35,0.35,3004103,ADA-USD,1006117.3757774574
2021-04-05,0.35,0.36,0.34,0.34,1684841,ADA-USD,565014.63310502
2021-04-06,0.34,0.35,0.34,0.34,2402591,ADA-USD,721170.502722083
2021-04-07,0.34,0.36,0.34,0.36,4073273,ADA-USD,1195249.2907359898
2021-04-08,0.36,0.36,0.36,0.36,3507442,ADA-USD,1184495.4565317594
2021-04-09,0.36,0.38,0.36,0.37,2126997,ADA-USD,844591.4295707038
2021-04-10,0.37,0.37,0.37,0.37,5577171,ADA-USD,2283552.3920832616
2021-04-11,0.37,0.4,0.37,0.39,4636954,ADA-USD,1875344.9490563124
2021-04-12,0.39,0.41,0.39,0.41,3308538,ADA-USD,1298551.3873456116
2021-04-13,0.41,0.42,0.41,0.42,2265112,ADA-USD,982983.4379323869
2021-04-14,0.42,0.45,0.41,0.44,1807957,ADA-USD,860728.562628153
2021-04-15,0.44,0.45,0.44,0.45,2508602,ADA-USD,1244138.4437729937
2021-04-16,0.45,0.45,0.42,0.42,4228954,ADA-USD,1488057.3443138595
2021-04-17,0.42,0.43,0.42,0.43,3212240,ADA-USD,1548663.314735857
2021-04-18,0.43,0.43,0.42,0.43,1811378,ADA-USD,642890.5394144222
2021-04-19,0.43,0.43,0.42,0.42,3022214,ADA-USD,1457422.9687630078
2021-04-20,0.42,0.47,0.42,0.47,3510368,ADA-USD,1578757.3930365525
2021-04-21,0.47,0.47,0.44,0.44,2424029,ADA-USD,1086591.176991334
2021-04-22,0.44,0.45,0.44,0.44,3036707,ADA-USD,1223905.0338402442
2021-04-23,0.44,0.46,0.44,0.45,2491913,ADA-USD,1088466.396241587
2021-04-24,0.45,0.46,0.45,0.45,2872890,ADA-USD,1471307.168261268
2021-04-25,0.45,0.46,0.42,0.43,1566950,ADA-USD,618725.5127260862
2021-04-26,0.43,0.43,0.41,0.41,1294638,ADA-USD,544428.3697917967
2021-04-27,0.41,0.45,0.41,0.44,7248554,ADA-USD,3376999.276099873
2021-04-28,0.44,0.53,0.44,0.52,5757620,ADA-USD,2570506.1791944653
2021-04-29,0.52,0.52,0.47,0.47,2298814,ADA-USD,1200508.3112835719
2021-04-30,0.47,0.48,0.47,0.47,2909268,ADA-USD,1640317.161452839
2021-05-01,0.47,0.5,0.47,0.49,2285022,ADA-USD,965175.1399529278
2021-05-02,0.49,0.5,0.49,0.5,1770126,ADA-USD,979900.8512347878
2021-05-03,0.5,0.52,0.49,0.51,3711276,ADA-USD,1625549.69177157
2021-05-04,0.51,0.53,0.51,0.53,2837726,ADA-USD,1774868.001757285
2021-05-05,0.53,0.54,0.51,0.54,1559772,ADA-USD,812286.9674328867
2021-05-06,0.54,0.56,0.54,0.55,5302292,ADA-USD,3476085.768499414
2021-05-07,0.55,0.62,0.55,0.61,5923621,ADA-USD,2988892.9386643274
2021-05-08,0.61,0.63,0.61,0.62,3105629,ADA-USD,2149602.4884683313
2021-05-09,0.62,0.62,0.59,0.59,4490588,ADA-USD,2621233.5949238604
2021-05-10,0.59,0.6,0.56,0.57,3959700,ADA-USD,2066981.7712705303
2021-05-11,0.57,0.63,0.56,0.63,2344433,ADA-USD,1623444.3555129566
2021-05-12,0.63,0.72,0.62,0.72,1364411,ADA-USD,1035553.4018171076
2021-05-13,0.72,0.78,0.71,0.76,3277985,ADA-USD,2892746.4149732646
2021-05-14,0.76,0.76,0.74,0.74,1115300,ADA-USD,742396.8441015836
2021-05-15,0.74,0.75,0.72,0.72,4241533,ADA-USD,3591079.7860259507
2021-05-16,0.72,0.74,0.72,0.74,1473500,ADA-USD,1152266.6741783223
2021-05-17,0.74,0.84,0.73,0.83,3392033,ADA-USD,2759568.464782363
2021-05-18,0.83,0.83,0.81,0.83,2803529,ADA-USD,1910996.374437057
2021-05-19,0.83,0.89,0.83,0.89,2736606,ADA-USD,2693922.340916853
2021-05-20,0.89,0.9,0.8,0.8,4989233,ADA-USD,4563594.159982714
2021-05-21,0.8,0.82,0.77,0.77,1906303,ADA-USD,1649623.2287234745
2021-05-22,0.77,0.79,0.77,0.79,1619076,ADA-USD,1399643.4162399166
2021-05-23,0.79,0.8,0.78,0.78,6226953,ADA-USD,5768999.745573768
2021-05-24,0.78,0.78,0.76,0.77,1965358,ADA-USD,1724648.1470745085
2021-05-25,0.77,0.81,0.77,0.79,3996753,ADA-USD,3697834.9297364363
2021-05-26,0.79,0.81,0.78,0.8,1646393,ADA-USD,1438541.186938253
2021-05-27,0.8,0.8,0.78,0.78,1466571,ADA-USD,1290442.6185813635
2021-05-28,0.78,0.78,0.72,0.73,836721,ADA-USD,559292.931256318
2021-05-29,0.73,0.74,0.71,0.73,2485557,ADA-USD,1937040.6963497999
2021-05-30,0.73,0.78,0.73,0.77,1425035,ADA-USD,968034.749097078
2021-05-31,0.77,0.78,0.76,0.76,2494851,ADA-USD,1569406.5409800834
2021-06-01,0.76,0.76,0.68,0.68,3321307,ADA-USD,2330088.6335419654
2021-06-02,0.68,0.69,0.68,0.68,6097039,ADA-USD,4615161.236559866
2021-06-03,0.68,0.69,0.68,0.69,4732136,ADA-USD,2720226.4853443466
2021-06-04,0.69,0.69,0.66,0.66,4138251,ADA-USD,2383046.474303527
2021-06-05,0.66,0.66,0.66,0.66,4552377,ADA-USD,2515385.815938733
2021-06-06,0.66,0.69,0.66,0.68,2121674,ADA-USD,1520171.797064536
2021-06-07,0.68,0.69,0.68,0.68,3743408,ADA-USD,2117363.5238483786
2021-06-08,0.68,0.69,0.66,0.67,1944665,ADA-USD,1090963.3153295217
